Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,42.285000,43.195000,40.705002,41.230000,41.067471,42121200
2019-08-02,40.297501,40.994999,39.820000,40.297501,40.138641,42834800
2019-08-05,38.450001,38.462502,37.224998,37.697498,37.548889,58915600
2019-08-06,38.450001,38.907501,37.607498,38.087502,37.937355,36127200
2019-08-07,37.474998,38.592499,37.299999,38.472500,38.320831,37256000
2019-08-08,39.052502,39.577499,38.474998,39.564999,39.409023,30930000
2019-08-09,39.152500,39.187500,38.037498,38.544998,38.393051,34181600
2019-08-12,38.020000,38.544998,37.642502,37.862499,37.713234,27920000
2019-08-13,37.847500,39.474998,37.455002,39.012501,38.858707,35195600
2019-08-14,38.125000,38.237499,37.077499,37.517502,37.369598,41988000
2019-08-15,37.707500,37.907501,36.847500,37.192501,37.045887,47720000
2019-08-16,39.837502,40.384998,39.220001,39.889999,39.732742,100796000
2019-08-19,41.029999,42.855000,40.867500,42.695000,42.526691,81511200
2019-08-20,42.639999,42.645000,41.755001,41.967499,41.802059,46318800
2019-08-21,42.632500,43.362499,42.415001,42.807499,42.638748,42724400
2019-08-22,42.904999,43.332500,42.474998,42.869999,42.700996,30348800
2019-08-23,42.099998,42.647499,40.410000,40.610001,40.449909,56805600
2019-08-26,41.402500,41.645000,40.977501,41.362499,41.199444,31820800
2019-08-27,41.747501,41.775002,40.154999,40.450001,40.290543,29096800
2019-08-28,40.145000,40.834999,39.750000,40.305000,40.185848,25561200
2019-08-29,41.224998,42.075001,41.189999,41.750000,41.626579,35797600
2019-08-30,42.215000,42.715000,41.695000,41.877499,41.753700,29061600
2019-09-03,41.145000,41.477501,40.812500,41.042500,40.921173,29614000
2019-09-04,41.652500,42.264999,41.652500,42.189999,42.065273,22772800
2019-09-05,43.217499,44.997501,43.200001,44.935001,44.802162,69567600
2019-09-06,44.700001,45.272499,44.279999,44.662498,44.530468,37697600
2019-09-09,44.974998,45.994999,44.959999,45.125000,44.991604,41752400
2019-09-10,44.794998,46.062500,44.697498,45.794998,45.659618,35281200
2019-09-11,45.942501,46.567501,45.650002,46.082500,45.946274,36151200
2019-09-12,46.549999,47.099998,45.987499,46.067501,45.931316,32784000
2019-09-13,45.397499,45.770000,45.044998,45.485001,45.350540,32459200
2019-09-16,44.730000,45.400002,44.625000,45.052502,44.919315,23183200
2019-09-17,45.119999,45.310001,44.652500,45.267502,45.133682,22304800
2019-09-18,45.197498,45.355000,44.125000,44.994999,44.861980,25815200
2019-09-19,45.055000,45.240002,44.127499,44.235001,44.104229,24547600
2019-09-20,44.224998,44.462502,43.070000,43.172501,43.044872,35024400
2019-09-23,43.174999,44.167500,43.137501,43.709999,43.580788,24971200
2019-09-24,44.025002,44.322498,42.775002,43.132500,43.004993,31726800
2019-09-25,43.127499,44.755001,42.677502,44.557499,44.425781,30843200
2019-09-26,44.459999,44.547501,43.822498,44.334999,44.203938,23456400
2019-09-27,43.915001,44.424999,42.330002,42.939999,42.813061,36205600
2019-09-30,43.200001,43.619999,42.884998,43.517502,43.388859,18618400
2019-10-01,43.750000,45.250000,43.452499,43.500000,43.371403,36600800
2019-10-02,43.279999,43.400002,42.532501,43.259998,43.132114,29337200
2019-10-03,43.305000,45.389999,43.000000,45.327499,45.193501,45058800
2019-10-04,45.349998,45.787498,44.695000,45.492500,45.358017,26552400
2019-10-07,46.145000,47.084999,46.057499,46.082500,45.946274,48098400
2019-10-08,45.160000,45.160000,44.125000,44.307499,44.176517,44443600
2019-10-09,45.080002,45.674999,44.790001,45.177502,45.043949,29241200
2019-10-10,45.154999,46.270000,45.102501,45.757500,45.622231,30912400
2019-10-11,46.602501,47.334999,46.412498,46.497501,46.360043,44640400
2019-10-14,46.410000,46.842499,46.097500,46.632500,46.494644,20004000
2019-10-15,47.540001,49.822498,47.400002,49.092499,48.947369,66412400
2019-10-16,48.750000,49.805000,48.437500,48.552502,48.408970,42894400
2019-10-17,49.000000,49.452499,48.025002,48.572498,48.428909,26343600
2019-10-18,48.577499,48.904999,46.875000,47.622501,47.481720,30744000
2019-10-21,48.240002,49.137501,48.049999,49.002499,48.857639,26186800
2019-10-22,49.575001,50.632500,48.825001,48.902500,48.757935,32872000
2019-10-23,48.077499,48.915001,47.757500,48.772499,48.628319,27991600
2019-10-24,49.187500,49.552502,48.845001,49.215000,49.069508,23202000
2019-10-25,50.025002,51.345001,49.947498,51.134998,50.983837,42309200
2019-10-28,51.575001,52.224998,51.279999,51.697498,51.544674,33079200
2019-10-29,51.557499,51.622501,50.535000,50.730000,50.580029,21123600
2019-10-30,51.000000,51.057499,50.064999,50.750000,50.599976,20596000
2019-10-31,50.540001,50.750000,49.452499,50.255001,50.106441,20973200
2019-11-01,49.900002,50.972500,49.647499,50.647499,50.497772,28364000
2019-11-04,51.462502,52.750000,51.230000,52.625000,52.469429,37671600
2019-11-05,52.622501,52.884998,51.919998,52.402500,52.247593,30086800
2019-11-06,52.160000,52.417500,51.027500,51.907501,51.754051,26901200
