Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,67.000000,67.970001,66.900002,67.489998,61.018818,1545801
2019-08-02,65.800003,66.190002,63.700001,64.650002,58.451130,3893077
2019-08-05,63.299999,64.029999,62.689999,63.340000,57.266735,2151237
2019-08-06,63.349998,63.610001,62.259998,62.259998,56.290287,1779024
2019-08-07,62.700001,63.169998,61.580002,62.110001,56.154671,1702435
2019-08-08,62.840000,62.840000,62.000000,62.529999,56.534401,1346719
2019-08-09,62.200001,62.349998,60.619999,61.029999,55.178226,2253975
2019-08-12,61.259998,61.709999,60.500000,60.830002,54.997406,1084603
2019-08-13,60.500000,62.040001,59.599998,61.040001,55.187267,2178685
2019-08-14,61.099998,61.099998,59.299999,59.599998,53.885338,1972805
2019-08-15,59.759998,59.799999,58.040001,58.820000,53.180126,1934815
2019-08-16,59.020000,59.639999,58.860001,59.560001,53.849174,1625628
2019-08-19,60.230000,60.779999,59.889999,60.360001,54.572468,1283004
2019-08-20,60.349998,60.580002,59.560001,59.740002,54.011917,1009171
2019-08-21,59.790001,61.080002,59.770000,60.590000,54.780418,1230630
2019-08-22,60.320000,61.180000,60.180000,60.610001,54.798500,1095714
2019-08-23,60.810001,61.209999,58.610001,58.700001,53.071636,2753250
2019-08-26,58.810001,59.849998,58.509998,59.570000,53.858215,1613088
2019-08-27,59.680000,60.389999,59.270000,59.490002,53.785889,1777471
2019-08-28,59.490002,59.740002,58.750000,59.720001,53.993835,1292671
2019-08-29,59.580002,60.340000,59.349998,60.169998,54.400684,986990
2019-08-30,60.139999,61.209999,60.139999,60.810001,54.979324,1305155
2019-09-02,60.500000,60.820000,60.310001,60.529999,54.726166,653443
2019-09-03,60.400002,60.680000,60.009998,60.400002,54.608635,1149468
2019-09-04,61.200001,61.599998,61.000000,61.090000,55.232471,1245575
2019-09-05,61.900002,62.650002,61.700001,62.320000,56.344536,1575151
2019-09-06,62.570000,63.110001,61.740002,62.320000,56.344536,1815948
2019-09-09,62.240002,63.250000,62.160000,63.220001,57.158241,1478796
2019-09-10,63.310001,64.430000,63.250000,63.770000,57.655510,1713536
2019-09-11,64.199997,64.690002,63.490002,63.810001,57.691669,1587322
2019-09-12,63.730000,64.879997,63.720001,64.639999,58.442081,2105544
2019-09-13,64.620003,65.620003,64.620003,65.059998,58.821815,1900375
2019-09-16,64.370003,65.260002,64.260002,65.099998,58.857979,1241317
2019-09-17,64.790001,64.870003,63.540001,64.529999,58.342632,1599792
2019-09-18,64.529999,64.870003,64.239998,64.550003,58.360722,860078
2019-09-19,64.500000,65.089996,64.169998,64.989998,58.758530,1288454
2019-09-20,65.120003,65.589996,64.940002,65.150002,58.903187,2805109
2019-09-23,64.870003,64.879997,63.480000,64.000000,57.863453,1684528
2019-09-24,64.010002,64.250000,63.580002,63.680000,57.574135,1141691
2019-09-25,63.349998,63.930000,62.549999,63.380001,57.302898,1429563
2019-09-26,63.240002,63.790001,62.990002,63.090000,57.040710,854203
2019-09-27,63.230000,63.980000,63.160000,63.889999,57.763996,995694
2019-09-30,63.779999,64.720001,63.660000,64.589996,58.396877,1376059
2019-10-01,64.900002,65.720001,64.320000,64.379997,58.207016,1490390
2019-10-02,64.180000,64.419998,63.020000,63.160000,57.103992,1812509
2019-10-04,63.150002,63.150002,61.610001,62.389999,56.407825,2081126
2019-10-07,62.040001,62.680000,61.400002,62.680000,56.670017,920763
2019-10-08,62.889999,62.980000,61.369999,61.860001,55.928642,1279594
2019-10-09,61.869999,62.650002,61.430000,62.349998,56.371658,963927
2019-10-10,62.520000,63.520000,62.320000,63.230000,57.167282,1879248
2019-10-11,63.360001,64.970001,63.119999,64.779999,58.568665,1873353
2019-10-14,64.699997,65.019997,63.959999,64.910004,58.686199,1130261
2019-10-15,65.430000,66.889999,65.080002,66.629997,60.241272,2022085
2019-10-16,66.690002,67.629997,66.550003,67.129997,60.693333,2049837
2019-10-17,66.900002,68.730003,66.790001,67.910004,61.398552,2431903
2019-10-18,67.169998,68.110001,66.870003,67.410004,60.946495,1787929
2019-10-21,67.459999,68.309998,67.459999,67.839996,61.335255,1091764
2019-10-22,67.970001,68.529999,67.839996,68.470001,61.904850,1444956
2019-10-23,68.019997,69.110001,67.900002,68.660004,62.076637,1364209
2019-10-24,69.000000,70.150002,68.940002,69.029999,62.411156,1649269
2019-10-25,69.019997,69.680000,68.709999,69.430000,62.772804,1431448
2019-10-28,69.599998,70.540001,69.559998,69.889999,63.188705,1214530
2019-10-29,69.900002,70.169998,69.370003,69.830002,63.134449,1153752
2019-10-30,69.830002,70.300003,68.809998,69.290001,62.646225,1372249
2019-10-31,69.519997,69.839996,67.959999,68.709999,62.121838,1892386
2019-11-01,68.889999,69.699997,68.690002,69.440002,62.781849,1420786
2019-11-04,70.900002,71.709999,70.389999,71.599998,64.734741,2670336
2019-11-05,71.849998,73.169998,71.730003,72.800003,65.819679,2576811
2019-11-06,72.800003,73.629997,71.650002,73.510002,66.461601,2090113
2019-11-07,74.089996,75.180000,74.000000,74.449997,67.311462,2362035
2019-11-08,74.650002,75.510002,74.379997,75.040001,67.844894,2154769
2019-11-11,74.570000,75.230003,74.180000,75.029999,67.835854,1308208
2019-11-12,75.199997,75.879997,74.870003,74.870003,67.691200,1123366
2019-11-13,74.339996,74.559998,73.050003,73.660004,66.597221,1481974
2019-11-14,73.239998,73.750000,72.730003,73.410004,66.371193,1506830
2019-11-15,73.889999,74.580002,73.660004,74.550003,67.401878,1851755
2019-11-18,74.790001,74.949997,72.760002,73.180000,66.163239,1471946
2019-11-19,73.470001,74.449997,73.150002,73.519997,66.470634,1160623
2019-11-20,73.199997,73.389999,72.430000,73.320000,66.289810,1060253
2019-11-21,73.320000,73.709999,72.839996,73.599998,66.542976,1174463
2019-11-22,73.690002,74.419998,73.489998,74.070000,66.967903,1397188
2019-11-25,74.500000,75.000000,74.019997,74.180000,67.067360,754308
