Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,115.330002,116.800003,112.599998,112.940002,106.103241,15664500
2019-08-02,112.400002,113.430000,111.400002,112.930000,106.093834,11025500
2019-08-05,110.790001,110.980003,108.269997,109.570000,102.937241,15855300
2019-08-06,110.050003,110.500000,108.339996,110.430000,103.745186,10203500
2019-08-07,108.000000,108.279999,105.940002,108.029999,101.490463,17320900
2019-08-08,109.050003,110.080002,108.720001,109.860001,103.209686,10903300
2019-08-09,109.349998,110.449997,108.290001,109.739998,103.096947,9980800
2019-08-12,108.440002,108.510002,107.209999,107.680000,101.161652,9393700
2019-08-13,107.949997,110.330002,107.029999,109.339996,102.721161,12124700
2019-08-14,106.300003,106.910004,104.449997,104.800003,98.456001,19491800
2019-08-15,104.820000,106.379997,104.339996,105.199997,98.831779,13365600
2019-08-16,106.370003,107.980003,105.870003,107.720001,101.199226,11830600
2019-08-19,109.629997,109.750000,108.419998,108.690002,102.110504,8265400
2019-08-20,107.849998,108.440002,107.239998,107.309998,100.814049,8374000
2019-08-21,108.209999,108.430000,107.449997,107.610001,101.095894,8189300
2019-08-22,108.370003,109.269997,107.930000,108.720001,102.138695,9343400
2019-08-23,108.000000,108.779999,105.110001,106.019997,99.602135,14762300
2019-08-26,106.620003,106.989998,106.010002,106.870003,100.400688,8209500
2019-08-27,107.349998,107.559998,104.839996,105.739998,99.339088,14331800
2019-08-28,105.080002,107.209999,105.040001,106.800003,100.334930,10585500
2019-08-29,108.139999,109.889999,108.019997,109.220001,102.608437,10002200
2019-08-30,109.839996,110.559998,109.470001,109.860001,103.209686,10170300
2019-09-03,108.980003,108.989998,107.320000,108.559998,101.988388,9868800
2019-09-04,109.449997,110.220001,108.559998,109.870003,103.219086,6929200
2019-09-05,111.250000,113.720001,111.199997,112.370003,105.567741,13224700
2019-09-06,112.660004,112.980003,111.959999,112.610001,105.793221,7836600
2019-09-09,113.709999,116.059998,113.599998,115.400002,108.414322,13985100
2019-09-10,116.300003,117.269997,115.730003,116.870003,109.795341,14333100
2019-09-11,116.889999,117.199997,115.379997,117.190002,110.095970,9919200
2019-09-12,116.550003,118.470001,115.919998,117.910004,110.772392,12283500
2019-09-13,119.000000,120.400002,118.750000,120.230003,112.951935,16257200
2019-09-16,118.900002,119.870003,118.379997,119.160004,111.946709,11993900
2019-09-17,118.419998,118.610001,117.239998,118.570000,111.392433,10735400
2019-09-18,118.320000,120.080002,117.750000,119.760002,112.510391,10665600
2019-09-19,119.699997,120.339996,119.089996,119.379997,112.153404,9382600
2019-09-20,119.739998,120.339996,118.870003,118.900002,111.702454,21862800
2019-09-23,117.779999,119.120003,117.680000,118.879997,111.683662,9135100
2019-09-24,118.750000,119.260002,117.040001,117.330002,110.227501,11696500
2019-09-25,117.269997,118.360001,117.120003,118.000000,110.856926,9389400
2019-09-26,117.879997,118.050003,116.949997,117.029999,109.945656,9899200
2019-09-27,117.959999,118.639999,117.279999,117.720001,110.593872,10207800
2019-09-30,118.360001,118.769997,117.220001,117.690002,110.565697,9755000
