Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,93.250000,97.070000,93.080002,94.599998,94.244888,5870300
2019-08-02,94.750000,95.370003,91.830002,92.889999,92.541306,2764900
2019-08-05,90.309998,91.760002,88.220001,88.589996,88.257439,5117100
2019-08-06,90.809998,91.559998,89.620003,90.099998,89.761780,3604500
2019-08-07,89.120003,92.349998,88.699997,92.269997,91.923622,4498100
2019-08-08,92.949997,95.290001,92.480003,95.230003,94.872528,3849300
2019-08-09,94.370003,94.870003,91.400002,91.970001,91.624756,3496700
2019-08-12,91.500000,92.559998,91.040001,91.769997,91.425499,1845800
2019-08-13,91.959999,93.559998,91.250000,92.339996,91.993362,2414600
2019-08-14,90.410004,90.750000,87.500000,88.099998,87.769287,5458800
2019-08-15,88.949997,88.949997,87.230003,87.879997,87.550110,2821100
2019-08-16,88.559998,90.379997,88.070000,89.559998,89.223801,2814900
2019-08-19,91.239998,91.699997,90.120003,90.910004,90.568741,2511800
2019-08-20,90.580002,93.570000,90.279999,92.699997,92.352013,4328000
2019-08-21,93.550003,94.980003,92.620003,94.040001,93.686989,3007200
2019-08-22,94.440002,94.949997,92.720001,94.620003,94.264816,2718400
2019-08-23,94.589996,95.730003,92.620003,92.910004,92.561234,4213300
2019-08-26,93.769997,94.529999,93.250000,94.379997,94.025711,2919400
2019-08-27,94.750000,96.300003,94.059998,94.059998,93.706917,3773100
2019-08-28,93.769997,94.040001,91.570000,92.400002,92.053139,3710100
2019-08-29,93.290001,93.730003,92.589996,93.029999,92.680779,2601200
2019-08-30,93.529999,94.209999,92.980003,93.680000,93.328339,1704300
2019-09-03,92.730003,95.169998,92.650002,94.830002,94.474030,3263400
2019-09-04,95.239998,98.120003,94.760002,97.949997,97.582306,3434700
2019-09-05,98.699997,99.480003,96.559998,97.449997,97.084190,3020400
2019-09-06,98.029999,99.820000,97.650002,98.529999,98.160133,2886000
2019-09-09,99.010002,99.879997,97.440002,98.680000,98.309570,3115800
2019-09-10,98.449997,101.230003,97.769997,99.500000,99.126495,4010500
2019-09-11,100.029999,100.650002,98.760002,99.110001,98.737953,2409300
2019-09-12,99.889999,101.779999,98.050003,98.339996,97.970840,4123000
2019-09-13,98.570000,99.349998,98.160004,98.480003,98.110329,1719400
2019-09-16,98.029999,99.239998,97.519997,99.120003,98.747917,1820400
2019-09-17,99.480003,99.550003,97.540001,98.419998,98.050545,1815400
2019-09-18,97.730003,98.339996,96.529999,98.279999,97.911072,1815800
2019-09-19,98.279999,99.900002,98.279999,99.690002,99.315781,2546900
2019-09-20,100.199997,100.519997,98.269997,98.699997,98.329491,3494900
2019-09-23,98.230003,99.410004,97.860001,98.180000,97.811447,2067400
2019-09-24,98.080002,98.379997,96.730003,97.360001,96.994522,2855200
2019-09-25,97.099998,97.820000,95.830002,97.629997,97.263512,1964500
2019-09-26,97.610001,97.970001,95.660004,96.620003,96.257301,1954200
2019-09-27,97.019997,97.750000,95.050003,95.669998,95.310867,1967900
2019-09-30,95.849998,97.989998,95.680000,97.820000,97.452797,2522000
2019-10-01,97.809998,98.000000,95.129997,96.750000,96.386818,3717900
