Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,48.930000,51.240002,48.810001,50.189999,49.621799,10901800
2019-08-02,49.799999,51.349998,48.650002,49.020000,48.465050,9745000
2019-08-05,47.869999,47.950001,45.520000,46.099998,45.578102,10855100
2019-08-06,47.450001,47.590000,46.380001,46.590000,46.062557,7171500
2019-08-07,46.110001,48.230000,46.099998,48.099998,47.555462,7468500
2019-08-08,48.410000,49.570000,47.910000,49.330002,48.771542,8935900
2019-08-09,48.759998,49.090000,47.110001,48.060001,47.515915,10794000
2019-08-12,47.730000,48.349998,46.950001,47.080002,46.547012,6292100
2019-08-13,46.990002,48.369999,46.470001,48.130001,47.585125,5225600
2019-08-14,47.090000,47.270000,45.000000,45.259998,44.747612,9156200
2019-08-15,45.529999,45.730000,44.910000,45.509998,44.994781,6008900
2019-08-16,45.939999,47.169998,45.790001,46.660000,46.131763,5767400
2019-08-19,47.549999,48.299999,47.279999,47.919998,47.377499,5522700
2019-08-20,47.669998,49.040001,47.500000,48.799999,48.247540,5831300
2019-08-21,49.099998,49.540001,48.709999,49.040001,48.484825,4001800
2019-08-22,49.290001,49.290001,48.330002,49.080002,48.524368,4001800
2019-08-23,48.599998,49.380001,47.160000,47.330002,46.794182,7125400
2019-08-26,47.990002,48.700001,47.529999,48.689999,48.138783,5194400
2019-08-27,50.500000,52.220001,49.959999,51.090000,50.511612,18223400
2019-08-28,50.630001,50.939999,49.540001,50.209999,49.641575,7232300
2019-08-29,51.000000,51.430000,50.259998,50.959999,50.383083,6268700
2019-08-30,51.290001,51.410000,50.169998,50.599998,50.027161,5891500
2019-09-03,50.480000,51.570000,50.430000,51.060001,50.481956,6268900
2019-09-04,52.060001,53.610001,52.009998,53.500000,52.894333,9988100
2019-09-05,55.150002,56.599998,53.770000,54.580002,53.962105,11780000
2019-09-06,54.669998,55.009998,54.259998,54.580002,53.962105,7034000
2019-09-09,55.250000,55.549999,54.200001,55.189999,54.565197,9138700
2019-09-10,54.750000,56.150002,54.279999,56.029999,55.395687,8427500
2019-09-11,56.540001,56.770000,54.410000,54.910000,54.288364,9687300
2019-09-12,56.459999,57.520000,55.139999,55.450001,54.822258,10921200
2019-09-13,55.639999,56.020000,55.320000,55.950001,55.316593,6401800
2019-09-16,55.180000,55.939999,55.169998,55.779999,55.148518,6471300
2019-09-17,55.500000,55.720001,54.770000,55.349998,54.723385,6972100
2019-09-18,55.209999,55.230000,54.130001,55.119999,54.495991,5433300
2019-09-19,55.430000,55.560001,54.709999,55.009998,54.387234,4565200
2019-09-20,55.040001,55.480000,54.520000,54.759998,54.140064,7364900
2019-09-23,54.470001,54.740002,53.669998,54.180000,53.566631,4502800
2019-09-24,54.610001,54.630001,53.410000,53.959999,53.349121,8098400
2019-09-25,53.889999,55.040001,53.580002,54.939999,54.318027,5150700
2019-09-26,54.720001,55.070000,54.160000,54.220001,53.606178,6563300
2019-09-27,54.209999,54.720001,52.049999,52.330002,51.737579,7800800
2019-09-30,52.599998,53.000000,52.310001,52.919998,52.320896,7128800
2019-10-01,53.340000,53.549999,52.240002,52.900002,52.301125,9229100
2019-10-02,51.900002,52.540001,50.250000,52.250000,51.658482,13468300
2019-10-03,52.189999,54.770000,52.070000,54.070000,53.457874,14558300
2019-10-04,54.750000,55.490002,54.549999,55.439999,54.812366,8761100
2019-10-07,55.060001,55.889999,54.560001,55.410000,54.782707,6538100
2019-10-08,54.750000,55.299999,54.099998,54.130001,53.517197,7182300
2019-10-09,53.759998,54.750000,53.200001,53.430000,52.825123,9050700
2019-10-10,52.930000,53.840000,51.450001,53.689999,53.082176,8700900
2019-10-11,54.349998,55.380001,54.150002,54.820000,54.199387,8627100
2019-10-14,54.349998,55.200001,54.009998,55.009998,54.387234,5936000
2019-10-15,55.150002,55.599998,54.160000,55.560001,54.931011,6826700
2019-10-16,55.400002,55.939999,55.139999,55.590000,54.960670,5725700
2019-10-17,56.000000,56.459999,55.509998,55.590000,54.960670,5837200
2019-10-18,55.660000,55.689999,53.380001,54.540001,53.922558,8530400
2019-10-21,55.250000,55.820000,54.730000,55.509998,54.881573,5925300
2019-10-22,55.669998,55.720001,54.490002,54.520000,53.902782,4353500
2019-10-23,54.560001,55.330002,54.349998,54.799999,54.179611,3341000
2019-10-24,55.180000,55.740002,54.619999,55.439999,54.812366,5649100
2019-10-25,56.209999,56.279999,55.020000,55.259998,54.634403,6320200
2019-10-28,55.990002,56.180000,54.209999,54.560001,53.942329,7507600
2019-10-29,54.470001,54.630001,53.619999,54.000000,53.388668,5680000
2019-10-30,55.250000,55.950001,54.410000,55.869999,55.237499,8537500
2019-10-31,55.930000,56.070000,54.740002,56.029999,55.395687,6621600
2019-11-01,56.209999,57.430000,55.459999,55.820000,55.188065,10202900
2019-11-04,55.560001,56.009998,54.169998,55.709999,55.079308,10345300
2019-11-05,55.799999,56.270000,55.009998,55.540001,54.911236,5036300
2019-11-06,55.779999,56.590000,55.470001,56.360001,55.721954,6239400
2019-11-07,56.750000,56.820000,54.349998,54.549999,53.932442,12512300
2019-11-08,53.500000,54.840000,52.650002,54.299999,53.685272,15898300
2019-11-11,53.849998,53.930000,52.240002,52.520000,51.925423,6826300
2019-11-12,52.700001,53.049999,51.689999,51.950001,51.361877,12564600
2019-11-13,51.599998,52.630001,51.459999,52.330002,51.737579,11542500
2019-11-14,52.320000,52.980000,52.099998,52.700001,52.103390,7185700
2019-11-15,53.150002,53.709999,52.700001,53.439999,52.835007,5326900
2019-11-18,53.430000,53.450001,52.270000,52.730000,52.133045,6442300
2019-11-19,53.099998,53.380001,52.480000,53.279999,52.676819,5092500
2019-11-20,53.240002,54.189999,53.150002,54.090000,53.477650,7421100
2019-11-21,53.950001,54.290001,53.310001,53.689999,53.082176,3960300
2019-11-22,53.770000,53.900002,52.590000,53.040001,52.439537,4583000
2019-11-25,53.230000,53.759998,53.020000,53.730000,53.121727,4125800
2019-11-26,53.930000,54.230000,53.560001,54.169998,53.556744,4226700
2019-11-27,54.330002,54.560001,53.900002,54.480000,53.863235,3635800
2019-11-29,54.130001,55.180000,54.009998,54.830002,54.209274,2393300
2019-12-02,54.930000,54.980000,53.360001,54.230000,53.616066,4635900
2019-12-03,53.610001,54.610001,53.520000,54.590000,53.971992,5346500
2019-12-04,54.750000,54.869999,53.759998,53.880001,53.270031,4752200
2019-12-05,54.090000,55.040001,53.740002,54.990002,54.367462,5272400
2019-12-06,55.119999,55.419998,54.799999,55.209999,54.584972,5051500
2019-12-09,55.119999,55.400002,54.369999,54.389999,53.774254,4545500
2019-12-10,54.459999,55.990002,54.099998,55.939999,55.306705,4686000
2019-12-11,55.939999,56.980000,55.939999,56.480000,55.840591,5575400
2019-12-12,56.599998,58.810001,56.480000,58.560001,57.897049,9011900
2019-12-13,58.500000,58.740002,57.790001,58.650002,57.986031,5756500
2019-12-16,59.230000,59.340000,58.570000,58.610001,57.946480,4575300
2019-12-17,58.700001,58.740002,58.099998,58.259998,57.600441,4387600
2019-12-18,58.340000,59.119999,57.959999,59.020000,58.351841,6679400
2019-12-19,58.709999,59.230000,58.529999,59.130001,58.460594,4382200
2019-12-20,59.400002,59.709999,58.790001,59.220001,58.549576,8964500
2019-12-23,59.599998,59.750000,58.830002,58.889999,58.223309,4395800
2019-12-24,58.779999,59.029999,58.520000,58.810001,58.144215,1562900
2019-12-26,58.810001,59.270000,58.709999,58.889999,58.223309,2325500
2019-12-27,59.209999,59.590000,58.779999,59.189999,58.519913,3386200
2019-12-30,59.349998,59.549999,58.619999,58.880001,58.213425,3028500
2019-12-31,58.720001,59.470001,58.650002,59.419998,58.747311,3437800
2020-01-02,59.910000,60.049999,58.560001,58.650002,57.986031,5189400
2020-01-03,58.029999,58.930000,57.650002,58.669998,58.005798,4466300
2020-01-06,58.470001,59.869999,58.439999,59.740002,59.063690,4910800
2020-01-07,59.689999,60.410000,59.209999,60.340000,59.656895,4920300
2020-01-08,60.000000,60.889999,59.849998,59.880001,59.202103,5021500
2020-01-09,60.240002,60.430000,58.860001,59.340000,58.668217,7766600
2020-01-10,59.759998,59.759998,58.730000,58.950001,58.282631,4424300
2020-01-13,59.119999,59.580002,58.820000,59.240002,58.569351,4529600
2020-01-14,59.580002,60.580002,58.910000,60.049999,59.370178,7310500
2020-01-15,60.049999,60.450001,59.279999,59.639999,58.964821,5703200
2020-01-16,60.000000,60.450001,59.720001,60.430000,59.745876,7185600
2020-01-17,60.610001,61.279999,60.439999,61.240002,60.546707,8752800
2020-01-21,61.000000,61.639999,60.810001,61.419998,60.724667,6914100
2020-01-22,61.650002,61.900002,60.240002,60.320000,59.637119,6110200
2020-01-23,60.320000,60.549999,60.060001,60.130001,59.449276,5297200
2020-01-24,60.220001,60.349998,58.950001,59.400002,58.727539,7688800
2020-01-27,58.189999,58.689999,57.779999,58.320000,57.659763,6420000
2020-01-28,58.790001,60.369999,58.610001,60.029999,59.350403,5644300
2020-01-29,60.490002,60.570000,59.900002,60.400002,59.716217,4338900
2020-01-30,59.919998,60.900002,59.919998,60.889999,60.200668,5287100
