Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,85.260002,86.769997,82.699997,83.120003,81.578682,7871800
2019-08-02,82.529999,83.239998,80.790001,81.139999,79.635399,8761400
2019-08-05,79.660004,80.050003,78.190002,78.970001,77.505630,8493300
2019-08-06,79.849998,81.589996,79.489998,81.300003,79.792419,8664500
2019-08-07,80.500000,81.820000,80.089996,81.279999,79.772789,6275000
2019-08-08,81.809998,83.360001,81.610001,83.000000,81.460899,6208900
2019-08-09,83.139999,83.430000,81.320000,81.980003,80.459808,5460200
2019-08-12,81.410004,81.949997,81.180000,81.650002,80.135925,3762500
2019-08-13,81.169998,84.150002,80.849998,83.320000,81.774971,6896800
2019-08-14,81.239998,81.690002,80.510002,81.029999,79.527428,7266100
2019-08-15,80.930000,81.300003,79.440002,79.510002,78.035622,6713600
2019-08-16,80.089996,80.559998,79.250000,80.279999,78.791336,5649000
2019-08-19,82.000000,82.339996,80.830002,81.129997,79.625572,7027900
2019-08-20,80.720001,81.230003,79.449997,80.529999,79.036690,5903100
2019-08-21,81.940002,82.839996,81.629997,82.739998,81.205711,6454200
2019-08-22,83.000000,83.720001,82.500000,83.309998,81.765152,5571600
2019-08-23,82.019997,82.760002,80.029999,80.440002,78.948364,8497800
2019-08-26,81.440002,82.279999,80.739998,82.250000,80.724800,4336000
2019-08-27,82.629997,83.180000,82.000000,82.029999,80.508865,3842500
2019-08-28,81.900002,83.589996,81.720001,83.480003,81.932007,4123700
2019-08-29,84.220001,85.769997,84.169998,85.379997,83.796761,5101900
2019-08-30,85.699997,85.989998,84.410004,84.500000,83.147316,5235400
2019-09-03,84.000000,84.830002,83.620003,84.669998,83.314606,6360800
2019-09-04,85.580002,86.500000,85.500000,86.349998,84.967705,4151200
2019-09-05,87.279999,88.620003,87.279999,88.419998,87.004570,6328400
2019-09-06,88.400002,88.980003,88.019997,88.690002,87.270256,3625300
2019-09-09,88.940002,89.349998,88.419998,88.669998,87.250572,4282400
2019-09-10,88.260002,88.629997,86.290001,86.830002,85.440025,7072400
2019-09-11,86.959999,87.250000,85.870003,86.750000,85.361305,4623300
2019-09-12,87.099998,88.070000,86.220001,87.669998,86.266571,4057500
2019-09-13,88.250000,88.790001,87.300003,87.320000,85.922195,5894700
2019-09-16,87.089996,87.820000,86.669998,87.269997,85.872986,4171700
2019-09-17,86.769997,87.639999,86.470001,87.589996,86.187851,3248400
2019-09-18,87.650002,88.400002,87.209999,88.080002,86.670006,4722200
2019-09-19,88.400002,88.720001,87.510002,87.699997,86.296104,4231200
2019-09-20,88.000000,88.489998,86.669998,86.680000,85.292427,6991100
2019-09-23,86.980003,88.019997,86.800003,87.690002,86.286263,4790000
2019-09-24,88.449997,88.690002,86.760002,87.180000,85.784416,10202900
2019-09-25,91.779999,92.790001,90.150002,90.809998,89.356308,25330700
2019-09-26,91.620003,92.449997,90.250000,92.169998,90.694550,10408300
2019-09-27,91.849998,92.860001,91.599998,92.309998,90.832298,6420500
2019-09-30,92.529999,94.080002,92.500000,93.919998,92.416534,7401200
2019-10-01,94.129997,94.750000,92.059998,92.279999,90.802788,8464900
2019-10-02,91.470001,91.839996,90.570000,91.489998,90.025436,6933900
2019-10-03,91.309998,92.320000,90.349998,92.220001,90.743752,5762300
2019-10-04,92.220001,93.169998,91.930000,93.070000,91.580139,4551400
2019-10-07,92.500000,93.919998,92.400002,93.169998,91.678551,4975400
2019-10-08,90.449997,92.709999,90.410004,91.750000,90.281273,6916800
2019-10-09,92.410004,93.050003,91.820000,92.519997,91.038948,5115900
2019-10-10,93.500000,93.500000,92.720001,93.000000,91.511253,5794100
2019-10-11,94.000000,94.570000,93.559998,93.879997,92.377174,6220100
2019-10-14,94.199997,95.250000,94.050003,94.879997,93.361168,4636000
2019-10-15,95.000000,95.180000,94.120003,94.790001,93.272606,4292500
2019-10-16,94.089996,95.139999,94.070000,94.879997,93.361168,4883300
2019-10-17,95.570000,95.889999,94.970001,95.559998,94.030281,3427400
2019-10-18,94.809998,96.459999,94.800003,96.099998,94.561623,6209200
2019-10-21,96.610001,96.870003,95.419998,96.220001,94.679718,5185800
2019-10-22,96.059998,96.830002,95.519997,95.599998,94.069626,5470100
2019-10-23,95.029999,95.540001,92.120003,92.320000,90.842140,11933600
2019-10-24,92.680000,92.870003,90.989998,91.500000,90.035278,12085800
2019-10-25,91.440002,91.830002,90.750000,90.919998,89.464546,8147200
2019-10-28,91.059998,91.300003,90.169998,90.849998,89.395676,10304700
2019-10-29,90.849998,90.919998,89.129997,89.279999,87.850807,9044700
2019-10-30,89.449997,90.269997,89.349998,90.190002,88.746246,8127500
2019-10-31,90.000000,90.410004,88.940002,89.550003,88.116486,6752000
2019-11-01,90.180000,90.529999,89.000000,89.180000,87.752419,5263600
2019-11-04,90.129997,90.559998,89.320000,89.860001,88.421532,8161200
2019-11-05,90.150002,90.339996,89.540001,89.879997,88.441193,5589700
2019-11-06,90.639999,90.720001,88.739998,89.480003,88.047623,7033800
2019-11-07,90.470001,90.599998,89.769997,90.400002,88.952888,7110000
2019-11-08,90.279999,90.349998,89.290001,89.809998,88.372330,4555400
2019-11-11,89.370003,90.099998,89.370003,90.050003,88.608490,3247300
2019-11-12,90.309998,92.029999,89.489998,89.500000,88.067276,3979600
2019-11-13,89.730003,91.550003,89.570000,91.290001,89.828636,5923600
2019-11-14,91.489998,91.959999,90.720001,91.269997,89.808952,6035300
2019-11-15,92.139999,93.559998,91.959999,93.040001,91.550629,6785500
2019-11-18,93.500000,94.260002,92.910004,94.180000,92.672379,6165600
2019-11-19,94.610001,95.120003,93.059998,93.610001,92.111496,5368400
2019-11-20,94.110001,94.400002,92.769997,93.050003,91.560455,6235400
2019-11-21,92.620003,93.300003,92.070000,92.160004,90.684715,5493100
2019-11-22,92.209999,93.349998,91.930000,93.339996,91.845818,4264400
2019-11-25,93.779999,93.970001,92.739998,92.900002,91.412865,5419700
2019-11-26,93.379997,93.629997,93.019997,93.330002,91.835983,5907400
2019-11-27,93.500000,94.379997,93.500000,94.139999,92.632996,4017400
2019-11-29,94.370003,94.610001,93.389999,93.489998,92.233452,2541800
2019-12-02,94.089996,94.279999,92.980003,93.559998,92.302513,3892000
