Date,Open,High,Low,Close,Adj Close,Volume
2019-08-01,44.330002,44.730000,43.340000,43.980000,42.805244,1056000
2019-08-02,43.910000,44.529999,43.290001,43.889999,42.717655,1177500
2019-08-05,43.520000,43.950001,42.320000,42.740002,41.598370,1135900
2019-08-06,42.970001,43.750000,42.650002,43.250000,42.094749,1323700
2019-08-07,42.299999,45.180000,42.299999,44.299999,43.116699,1962800
2019-08-08,44.509998,46.810001,44.509998,46.220001,44.985420,1773500
2019-08-09,45.779999,46.549999,45.360001,46.020000,45.009869,678100
2019-08-12,46.029999,46.230000,44.889999,44.939999,43.953568,1093100
2019-08-13,45.480000,45.880001,44.700001,45.200001,44.207870,760900
2019-08-14,44.939999,45.810001,44.099998,45.500000,44.501282,925800
2019-08-15,45.599998,45.599998,43.000000,43.040001,42.095280,1300400
2019-08-16,43.060001,43.500000,42.209999,42.790001,41.850765,834600
2019-08-19,43.169998,43.680000,42.439999,43.139999,42.193085,723500
2019-08-20,43.110001,43.470001,41.599998,43.020000,42.075726,890700
2019-08-21,43.000000,44.119999,42.730000,43.840000,42.877716,895500
2019-08-22,44.020000,44.910000,42.939999,44.840000,43.855770,1573300
2019-08-23,44.500000,44.810001,42.820000,43.060001,42.114841,974900
2019-08-26,43.180000,44.110001,43.139999,43.820000,42.858154,683100
2019-08-27,47.049999,48.240002,45.500000,48.000000,46.946407,3484100
2019-08-28,49.209999,51.250000,48.380001,50.400002,49.293728,3924400
2019-08-29,50.970001,51.240002,49.580002,50.490002,49.381756,1053900
2019-08-30,50.639999,50.919998,49.279999,49.759998,48.667778,850700
2019-09-03,49.320000,49.430000,46.439999,46.590000,45.567356,1750600
2019-09-04,47.970001,48.480000,47.000000,48.150002,47.093113,1330000
2019-09-05,50.180000,50.549999,48.599998,49.439999,48.354805,1126300
2019-09-06,49.410000,50.169998,49.369999,49.630001,48.540634,718300
2019-09-09,49.669998,51.070000,49.060001,50.840000,49.724068,993400
2019-09-10,50.820000,51.720001,50.020000,51.689999,50.555416,836500
2019-09-11,51.630001,53.459999,51.099998,53.430000,52.257217,1074800
2019-09-12,53.439999,54.220001,51.830002,52.040001,50.897728,1690000
2019-09-13,52.009998,52.700001,51.630001,52.240002,51.093346,904900
2019-09-16,51.680000,52.900002,51.680000,52.720001,51.562805,646300
2019-09-17,53.220001,53.500000,51.790001,52.009998,50.868385,716200
2019-09-18,51.869999,52.980000,51.290001,51.959999,50.819485,616100
2019-09-19,52.060001,52.919998,52.009998,52.439999,51.288948,583800
2019-09-20,52.400002,52.980000,51.889999,52.049999,50.907501,716300
2019-09-23,52.180000,52.270000,50.459999,50.959999,49.841434,635700
2019-09-24,50.900002,51.410000,49.799999,50.470001,49.362194,642200
2019-09-25,50.310001,51.570000,50.110001,51.230000,50.105515,684900
2019-09-26,51.220001,51.500000,50.610001,51.160000,50.037048,648000
2019-09-27,51.209999,51.860001,51.009998,51.840000,50.702122,714300
2019-09-30,51.709999,52.580002,51.430000,52.349998,51.200924,1052000
2019-10-01,52.669998,53.110001,52.430000,52.580002,51.425877,1025800
2019-10-02,52.450001,52.860001,52.189999,52.389999,51.240047,986000
2019-10-03,52.320000,53.619999,52.299999,53.610001,52.433270,827500
